interactingUser	interactedUser	timestamp
188314575	366576518	1427667869000
368889720	18238467	1427667911000
368889720	18265605	1427667911000
3103027871	2194494121	1427668156000
1259267905	368889720	1427668207000
470194353	128582794	1427668352000
470194353	469016446	1427668352000
293046531	10228272	1427669097000
1566701912	791941939	1427669765000
835937509	835937509	1427670077000
77864256	17962098	1427670144000
1068761904	2180949942	1427670389000
3103027871	296228173	1427671030000
2383175038	1499289019	1427672101000
624877521	10228272	1427672860000
3103027871	2194494121	1427672980000
3103027871	2194494121	1427673185000
476167156	30183377	1427673233000
3103027871	296228173	1427673257000
3103027871	2194494121	1427673460000
2733081071	1317671	1427674160000
1557133722	2882546800	1427674307000
81710325	198535580	1427674761000
111406532	245726757	1427674849000
1231398625	98100162	1427675254000
245726757	111406532	1427675288000
1557133722	10228272	1427676708000
1688437772	10228272	1427677782000
298566191	1501434991	1427679071000
288048577	479711009	1427679102000
1557133722	1962437856	1427679869000
2560393154	341695724	1427680115000
132238009	450544730	1427682566000
132238009	1046296765	1427682566000
132238009	1046296765	1427682659000
2560393154	479092619	1427683680000
2560393154	479092619	1427684585000
2560393154	479092619	1427684622000
1496396166	246981058	1427686767000
1496396166	246981058	1427686787000
2159627450	2159627450	1427687522000
497924858	2256862022	1427689022000
2560393154	479092619	1427689037000
862860870	2172922045	1427690617000
542131244	45110535	1427691267000
16645602	2301942487	1427692358000
16645602	2301942487	1427692382000
16645602	2301942487	1427692394000
16645602	2301942487	1427692405000
16645602	2301942487	1427692425000
460474793	783155124	1427693206000
599359597	237010755	1427693315000
599359597	479092619	1427693315000
599359597	192765544	1427693393000
599359597	237010755	1427693449000
599359597	479092619	1427693449000
599359597	237010755	1427695473000
599359597	479092619	1427695473000
599359597	192765544	1427695528000
599359597	192765544	1427695585000
599359597	479092619	1427695585000
634847490	634847490	1427697088000
1464681720	61744008	1427698770000
1510582604	10228272	1427699031000
1510582604	202535200	1427699031000
466801928	47923477	1427699376000
221687112	211727479	1427699529000
407339193	535707261	1427700100000
41583102	15132081	1427700261000
41583102	57621590	1427700261000
1944771835	41583102	1427700271000
268989775	405039749	1427700534000
2391360744	58915855	1427700560000
627839565	2217715133	1427700791000
2597225182	702541567	1427700886000
1688437772	10228272	1427700966000
260355012	51442315	1427700995000
260355012	197132634	1427700995000
260355012	199210114	1427700995000
2597225182	702541567	1427701036000
41583102	15132081	1427702036000
41583102	102095809	1427702036000
41583102	370680821	1427702036000
2786964867	426114482	1427702739000
1420268324	89907746	1427703557000
1688437772	10228272	1427703791000
16645602	2301942487	1427704226000
40054776	449099460	1427704388000
1688437772	10228272	1427704682000
1688437772	10228272	1427704682000
1688437772	10228272	1427704682000
57621590	41583102	1427704866000
77256495	42075966	1427705667000
171654341	34294842	1427705880000
281708948	475585621	1427705886000
63451891	196736458	1427706419000
63451891	196736458	1427706747000
281708948	1257925873	1427707014000
624877521	10228272	1427707074000
2408907504	538350798	1427707227000
16645602	15243058	1427707822000
588326966	47923477	1427707987000
449099460	40054776	1427708283000
821403128	10228272	1427708500000
821403128	10228272	1427708561000
1558745557	59775384	1427708819000
250076175	1572312216	1427709477000
1663125457	16261886	1427709751000
110680768	110680768	1427709986000
1688437772	10228272	1427710404000
453765835	122353251	1427710680000
1686629078	1949652690	1427710790000
2588190121	17191272	1427710873000
1686629078	222806880	1427711079000
2235038405	342134595	1427711139000
2811062743	803291118	1427711752000
380904886	1115506878	1427712292000
2440497764	1501434991	1427712349000
281708948	475585621	1427712821000
2835112109	472161927	1427712822000
300430009	10228272	1427713265000
1693561842	311663966	1427713468000
1693561842	204086002	1427713705000
2588190121	18200400	1427713871000
504914052	504914052	1427714020000
375615478	279252616	1427714968000
504914052	504914052	1427715118000
16912185	2808379121	1427715915000
1027106863	17962098	1427715993000
761461633	756033804	1427716169000
483118762	238955821	1427716350000
592867785	61879392	1427716959000
2325984198	614754689	1427717095000
177932209	404740528	1427717137000
372259536	2945681446	1427717339000
177932209	19923515	1427717814000
2871128505	2871128505	1427717974000
15132081	41583102	1427718232000
15132081	57621590	1427718232000
15132081	314021376	1427718232000
529324813	567312641	1427718310000
404246300	529324813	1427718365000
3103027871	1536054631	1427718398000
268989775	66657467	1427718658000
2561096415	10228272	1427718850000
2561096415	10228272	1427718876000
2561096415	10228272	1427718888000
2561096415	10228272	1427718902000
1288430556	388934098	1427719055000
19292516	535707261	1427719117000
57621590	15132081	1427719205000
541695793	1371634332	1427720789000
1686629078	222806880	1427720948000
557032637	364528766	1427720971000
1686629078	222806880	1427720993000
232847500	18238467	1427721185000
232847500	803291118	1427721185000
149441943	2341914594	1427721342000
550035550	149760844	1427721449000
1686629078	1949652690	1427721457000
1686629078	1949652690	1427721462000
1686629078	222806880	1427721595000
132238009	450544730	1427721838000
132238009	1046296765	1427721838000
132238009	450544730	1427721909000
132238009	1046296765	1427721909000
490550401	165111862	1427722014000
1568003149	479050407	1427722555000
2416566950	10228272	1427722584000
2597225182	702541567	1427722900000
1864271778	535707261	1427722988000
2240503190	235234497	1427723236000
2311952102	2582748691	1427723289000
2416566950	10228272	1427723433000
46976620	42267436	1427723932000
2311952102	1638340399	1427724172000
1486005187	1978807645	1427724653000
2325984198	3039696146	1427725123000
2240503190	343447873	1427725284000
57621590	19923515	1427725630000
2577658363	10228272	1427725857000
2416566950	10228272	1427726135000
634847490	39954303	1427726383000
634847490	39954303	1427726662000
504914052	504914052	1427726729000
380904886	701423664	1427726833000
634847490	39954303	1427726892000
2416566950	10228272	1427726917000
634847490	39954303	1427727092000
634847490	3039696146	1427727092000
1285739101	2201366120	1427727436000
504914052	504914052	1427727975000
189084617	2148808056	1427729165000
259201806	258744441	1427729233000
1464681720	109488608	1427730133000
16912185	2808379121	1427730162000
1464681720	109488608	1427730247000
1013594419	191536555	1427730314000
504914052	504914052	1427730440000
1013594419	1420268324	1427730590000
270279275	82114935	1427730750000
470194353	469016446	1427731451000
413178129	551448044	1427731657000
248257339	158342368	1427732020000
2493204746	2245522548	1427732371000
2245522548	2493204746	1427732811000
2245522548	2493204746	1427732830000
2493204746	2245522548	1427732962000
1606461228	122556667	1427732982000
104256230	70407849	1427733301000
2245522548	2493204746	1427733334000
2245522548	2493204746	1427733454000
1425533737	2806313913	1427733515000
635261222	2217715133	1427733545000
2493204746	2245522548	1427733554000
2245522548	2493204746	1427733590000
2240503190	394078253	1427733638000
3086629083	2976757601	1427733787000
407339193	1190505763	1427733894000
369048228	26729931	1427734378000
447079576	2835112109	1427734485000
369048228	26729931	1427734558000
1288430556	10613562	1427734577000
369048228	26729931	1427734687000
1513352899	706983962	1427734838000
1003872762	1003872762	1427736497000
